Team,Player,Wikipedia_Link,Pageviews
Arsenal,William Saliba,https://en.wikipedia.org/wiki/William_Saliba,859902.0
Arsenal,Kieran Tierney,https://en.wikipedia.org/wiki/Kieran_Tierney,520401.0
Arsenal,Ben White,https://en.wikipedia.org/wiki/Ben_White_(footballer),613154.0
Arsenal,Thomas Partey,https://en.wikipedia.org/wiki/Thomas_Partey,372233.0
Arsenal,Gabriel Magalhães,https://en.wikipedia.org/wiki/Gabriel_Magalh%C3%A3es,495757.0
Arsenal,Bukayo Saka,https://en.wikipedia.org/wiki/Bukayo_Saka,2105898.0
Arsenal,Martin Ødegaard,https://en.wikipedia.org/wiki/Martin_%C3%98degaard,1001717.0
Arsenal,Gabriel Jesus,https://en.wikipedia.org/wiki/Gabriel_Jesus,595739.0
Arsenal,Gabriel Martinelli,https://en.wikipedia.org/wiki/Gabriel_Martinelli,503358.0
Arsenal,Jurriën Timber,https://en.wikipedia.org/wiki/Jurri%C3%ABn_Timber,441775.0
Arsenal,Jakub Kiwior,https://en.wikipedia.org/wiki/Jakub_Kiwior,281755.0
Arsenal,Oleksandr Zinchenko,https://en.wikipedia.org/wiki/Oleksandr_Zinchenko_(footballer),332784.0
Arsenal,Takehiro Tomiyasu,https://en.wikipedia.org/wiki/Takehiro_Tomiyasu,253502.0
Arsenal,Leandro Trossard,https://en.wikipedia.org/wiki/Leandro_Trossard,694337.0
Arsenal,Jorginho,"https://en.wikipedia.org/wiki/Jorginho_(footballer,_born_December_1991)",722192.0
Arsenal,David Raya,https://en.wikipedia.org/wiki/David_Raya,851970.0
Arsenal,Mikel Merino,https://en.wikipedia.org/wiki/Mikel_Merino,1041555.0
Arsenal,Kai Havertz,https://en.wikipedia.org/wiki/Kai_Havertz,1372313.0
Arsenal,Raheem Sterling,https://en.wikipedia.org/wiki/Raheem_Sterling,1804849.0
Arsenal,Neto,"https://en.wikipedia.org/wiki/Neto_(footballer,_born_1989)",262547.0
Arsenal,Riccardo Calafiori,https://en.wikipedia.org/wiki/Riccardo_Calafiori,1146947.0
Arsenal,Declan Rice,https://en.wikipedia.org/wiki/Declan_Rice,1676245.0
Aston Villa,Matty Cash,https://en.wikipedia.org/wiki/Matty_Cash,292732.0
Aston Villa,Axel Disasi,https://en.wikipedia.org/wiki/Axel_Disasi,295673.0
Aston Villa,Ezri Konsa,https://en.wikipedia.org/wiki/Ezri_Konsa,514062.0
Aston Villa,Tyrone Mings,https://en.wikipedia.org/wiki/Tyrone_Mings,200967.0
Aston Villa,Ross Barkley,https://en.wikipedia.org/wiki/Ross_Barkley,821913.0
Aston Villa,John McGinn,https://en.wikipedia.org/wiki/John_McGinn,376183.0
Aston Villa,Youri Tielemans,https://en.wikipedia.org/wiki/Youri_Tielemans,322093.0
Aston Villa,Marcus Rashford,https://en.wikipedia.org/wiki/Marcus_Rashford,1651729.0
Aston Villa,Ollie Watkins,https://en.wikipedia.org/wiki/Ollie_Watkins,1759055.0
Aston Villa,Lucas Digne,https://en.wikipedia.org/wiki/Lucas_Digne,207235.0
Aston Villa,Pau Torres,https://en.wikipedia.org/wiki/Pau_Torres,157122.0
Aston Villa,Andrés García,"https://en.wikipedia.org/wiki/Andr%C3%A9s_Garc%C3%ADa_(footballer,_born_2003)",1382.0
Aston Villa,Donyell Malen,https://en.wikipedia.org/wiki/Donyell_Malen,395347.0
Aston Villa,Marco Asensio,https://en.wikipedia.org/wiki/Marco_Asensio,403015.0
Aston Villa,Ian Maatsen,https://en.wikipedia.org/wiki/Ian_Maatsen,617634.0
Aston Villa,Emiliano Martínez,https://en.wikipedia.org/wiki/Emiliano_Mart%C3%ADnez,1153049.0
Aston Villa,Amadou Onana,https://en.wikipedia.org/wiki/Amadou_Onana,777513.0
Aston Villa,Robin Olsen,https://en.wikipedia.org/wiki/Robin_Olsen,88158.0
Aston Villa,Lamare Bogarde,https://en.wikipedia.org/wiki/Lamare_Bogarde,85520.0
Aston Villa,Morgan Rogers,https://en.wikipedia.org/wiki/Morgan_Rogers,933013.0
Aston Villa,Kortney Hause,https://en.wikipedia.org/wiki/Kortney_Hause,61715.0
Aston Villa,Leon Bailey,https://en.wikipedia.org/wiki/Leon_Bailey,310681.0
Aston Villa,Jacob Ramsey,https://en.wikipedia.org/wiki/Jacob_Ramsey,133115.0
Aston Villa,Boubacar Kamara,https://en.wikipedia.org/wiki/Boubacar_Kamara,120399.0
Aston Villa,Oliwier Zych,https://en.wikipedia.org/wiki/Oliwier_Zych,18294.0
Bournemouth,Dean Huijsen,https://en.wikipedia.org/wiki/Dean_Huijsen,398688.0
Bournemouth,Milos Kerkez,https://en.wikipedia.org/wiki/Milos_Kerkez,242832.0
Bournemouth,Lewis Cook,"https://en.wikipedia.org/wiki/Lewis_Cook_(footballer,_born_1997)",80667.0
Bournemouth,Marcos Senesi,https://en.wikipedia.org/wiki/Marcos_Senesi,72679.0
Bournemouth,David Brooks,https://en.wikipedia.org/wiki/David_Brooks_(footballer),190667.0
Bournemouth,Alex Scott,"https://en.wikipedia.org/wiki/Alex_Scott_(footballer,_born_2003)",104820.0
Bournemouth,Evanilson,"https://en.wikipedia.org/wiki/Evanilson_(footballer,_born_1999)",288802.0
Bournemouth,Ryan Christie,https://en.wikipedia.org/wiki/Ryan_Christie,132218.0
Bournemouth,Dango Ouattara,https://en.wikipedia.org/wiki/Dango_Ouattara,59819.0
Bournemouth,Tyler Adams,https://en.wikipedia.org/wiki/Tyler_Adams,285038.0
Bournemouth,Kepa Arrizabalaga,https://en.wikipedia.org/wiki/Kepa_Arrizabalaga,755220.0
Bournemouth,Adam Smith,"https://en.wikipedia.org/wiki/Adam_Smith_(footballer,_born_1991)",64870.0
Bournemouth,Marcus Tavernier,https://en.wikipedia.org/wiki/Marcus_Tavernier,157838.0
Bournemouth,Luis Sinisterra,https://en.wikipedia.org/wiki/Luis_Sinisterra,139836.0
Bournemouth,Justin Kluivert,https://en.wikipedia.org/wiki/Justin_Kluivert,441321.0
Bournemouth,Julio Soler,https://en.wikipedia.org/wiki/Julio_Soler,26520.0
Bournemouth,Daniel Jebbison,https://en.wikipedia.org/wiki/Daniel_Jebbison,100334.0
Bournemouth,Julián Araujo,https://en.wikipedia.org/wiki/Juli%C3%A1n_Araujo,247123.0
Bournemouth,James Hill,"https://en.wikipedia.org/wiki/James_Hill_(footballer,_born_2002)",35949.0
Bournemouth,Antoine Semenyo,https://en.wikipedia.org/wiki/Antoine_Semenyo,291843.0
Bournemouth,Enes Ünal,https://en.wikipedia.org/wiki/Enes_%C3%9Cnal,184122.0
Bournemouth,Illya Zabarnyi,https://en.wikipedia.org/wiki/Illya_Zabarnyi,82404.0
Bournemouth,Owen Bevan,https://en.wikipedia.org/wiki/Owen_Bevan,17521.0
Bournemouth,Will Dennis,https://en.wikipedia.org/wiki/Will_Dennis,20377.0
Bournemouth,Zain Silcott-Duberry,https://en.wikipedia.org/wiki/Zain_Silcott-Duberry,6246.0
Bournemouth,Daniel Adu-Adjei,https://en.wikipedia.org/wiki/Daniel_Adu-Adjei,12714.0
Bournemouth,Matai Akinmboni,https://en.wikipedia.org/wiki/Matai_Akinmboni,11148.0
Bournemouth,Callan McKenna,https://en.wikipedia.org/wiki/Callan_McKenna,15628.0
Bournemouth,Ben Winterburn,https://en.wikipedia.org/wiki/Ben_Winterburn,332.0
Bournemouth,Max Kinsey,https://en.wikipedia.org/wiki/Max_Kinsey,
Bournemouth,Dominic Sadi,https://en.wikipedia.org/wiki/Dominic_Sadi,9000.0
Bournemouth,Remy Rees-Dottin,https://en.wikipedia.org/wiki/Remy_Rees-Dottin,
Brighton & Hove Albion,Bart Verbruggen,https://en.wikipedia.org/wiki/Bart_Verbruggen,265398.0
Brighton & Hove Albion,Tariq Lamptey,https://en.wikipedia.org/wiki/Tariq_Lamptey,135067.0
Brighton & Hove Albion,Igor Julio,https://en.wikipedia.org/wiki/Igor_Julio,59694.0
Brighton & Hove Albion,Adam Webster,"https://en.wikipedia.org/wiki/Adam_Webster_(footballer,_born_1995)",52925.0
Brighton & Hove Albion,Lewis Dunk,https://en.wikipedia.org/wiki/Lewis_Dunk,253593.0
Brighton & Hove Albion,James Milner,https://en.wikipedia.org/wiki/James_Milner,851805.0
Brighton & Hove Albion,Solly March,https://en.wikipedia.org/wiki/Solly_March,92066.0
Brighton & Hove Albion,Brajan Gruda,https://en.wikipedia.org/wiki/Brajan_Gruda,137099.0
Brighton & Hove Albion,João Pedro,"https://en.wikipedia.org/wiki/Jo%C3%A3o_Pedro_(footballer,_born_2001)",352491.0
Brighton & Hove Albion,Simon Adingra,https://en.wikipedia.org/wiki/Simon_Adingra,311853.0
Brighton & Hove Albion,Georginio Rutter,https://en.wikipedia.org/wiki/Georginio_Rutter,250027.0
Brighton & Hove Albion,Eiran Cashin,https://en.wikipedia.org/wiki/Eiran_Cashin,33264.0
Brighton & Hove Albion,Yankuba Minteh,https://en.wikipedia.org/wiki/Yankuba_Minteh,370641.0
Brighton & Hove Albion,Danny Welbeck,https://en.wikipedia.org/wiki/Danny_Welbeck,816919.0
Brighton & Hove Albion,Carlos Baleba,https://en.wikipedia.org/wiki/Carlos_Baleba,149448.0
Brighton & Hove Albion,Kaoru Mitoma,https://en.wikipedia.org/wiki/Kaoru_Mitoma,329575.0
Brighton & Hove Albion,Jason Steele,https://en.wikipedia.org/wiki/Jason_Steele_(footballer),125410.0
Brighton & Hove Albion,Ferdi Kadıoğlu,https://en.wikipedia.org/wiki/Ferdi_Kad%C4%B1o%C4%9Flu,315131.0
Brighton & Hove Albion,Diego Gómez,https://en.wikipedia.org/wiki/Diego_G%C3%B3mez_(Paraguayan_footballer),101776.0
Brighton & Hove Albion,Yasin Ayari,https://en.wikipedia.org/wiki/Yasin_Ayari,118858.0
Brighton & Hove Albion,Mats Wieffer,https://en.wikipedia.org/wiki/Mats_Wieffer,133719.0
Brighton & Hove Albion,Jan Paul van Hecke,https://en.wikipedia.org/wiki/Jan_Paul_van_Hecke,113126.0
Brighton & Hove Albion,Pervis Estupiñán,https://en.wikipedia.org/wiki/Pervis_Estupi%C3%B1%C3%A1n,119290.0
Brighton & Hove Albion,Matt O'Riley,https://en.wikipedia.org/wiki/Matt_O%27Riley,630295.0
Brighton & Hove Albion,Joël Veltman,https://en.wikipedia.org/wiki/Jo%C3%ABl_Veltman,74705.0
Brighton & Hove Albion,Tom McGill,https://en.wikipedia.org/wiki/Tom_McGill,58406.0
Brighton & Hove Albion,Carl Rushworth,https://en.wikipedia.org/wiki/Carl_Rushworth,44599.0
Brighton & Hove Albion,Jack Hinshelwood,https://en.wikipedia.org/wiki/Jack_Hinshelwood,108689.0
Burnley,James Trafford,https://en.wikipedia.org/wiki/James_Trafford,241236.0
Burnley,Oliver Sonne,https://en.wikipedia.org/wiki/Oliver_Sonne,114242.0
Burnley,Shurandy Sambo,https://en.wikipedia.org/wiki/Shurandy_Sambo,27539.0
Burnley,Joe Worrall,https://en.wikipedia.org/wiki/Joe_Worrall_(footballer),124800.0
Burnley,Maxime Estève,https://en.wikipedia.org/wiki/Maxime_Est%C3%A8ve,45653.0
Burnley,CJ Egan-Riley,https://en.wikipedia.org/wiki/CJ_Egan-Riley,36770.0
Burnley,Jeremy Sarmiento,https://en.wikipedia.org/wiki/Jeremy_Sarmiento,239392.0
Burnley,Josh Brownhill,https://en.wikipedia.org/wiki/Josh_Brownhill,116088.0
Burnley,Manuel Benson,https://en.wikipedia.org/wiki/Manuel_Benson,68473.0
Burnley,Jaidon Anthony,https://en.wikipedia.org/wiki/Jaidon_Anthony,85692.0
