Unnamed: 0,Team,Pageviews,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,Player,Obscurity_Score,Obscurity_Score_Scaled,obscurity_score,obscurity_score_normalized,obscurity_score_scaled
585,Dallas Cowboys,17159.0,20,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,8,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Buddy Johnson,99.40637764437612,158.71803674865748,61.74,60.998037835340895,30.87
586,Dallas Cowboys,48356.0,17,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.5,30,20,4,2,0,0,3,0,1,0,2,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Marist Liufau,98.98639714418164,151.8261114792503,59.2,60.81443397383154,29.6
587,Dallas Cowboys,155538.0,13,12,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,5.0,56,34,8,5,1,1,4,0,1,0,1,0,0.0,0,23,0,LB,0,0,0,0,0,0,0,DeMarvion Overshown,97.61301501089407,131.207007145887,55.49,60.396107383031534,27.74
588,Dallas Cowboys,562883.0,63,63,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,52.5,172,84,63,112,0,0,9,0,4,1,9,0,0.0,0,36,0,LLB,0,0,0,0,1,2,0,Micah Parsons,92.58292865170093,75.84243812156492,18.16,9.089184182263748,9.08
589,Dallas Cowboys,135612.0,41,30,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,30,0.0,0.0,120,44,4,3,14,5,27,0,1,0,1,0,0.0,0,228,0,DB,0,0,0,0,0,0,0,DaRon Bland,98.05843934461086,137.58665393036458,49.12,59.690579998030884,24.56
590,Dallas Cowboys,56121.0,30,4,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,29,6,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Andrew Booth,98.89529959112906,150.36900996192168,57.05,60.57445275334807,28.52
591,Dallas Cowboys,46953.0,5,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,17,4,0,0,0,0,5,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Josh Butler,99.0221273950427,152.40124929567227,66.5,61.202691285456524,33.25
592,Dallas Cowboys,35613.0,6,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,24,3,0,0,0,0,4,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Caelen Carson,99.16502303456328,154.72204606464436,66.76,61.21108333800282,33.38
593,Dallas Cowboys,319621.0,58,57,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,1.0,181,34,1,0,20,2,63,0,1,0,2,0,0.0,0,231,10,RCB,0,0,0,0,0,0,0,Trevon Diggs,95.5445604634924,105.03611457801918,41.11,57.42662704587043,20.56
594,Dallas Cowboys,16894.0,119,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,58,18,0,0,0,0,2,0,1,0,2,0,0.0,0,73,73,CB,0,0,0,0,0,0,0,C.J. Goodwin,99.38069353112849,158.2881973215086,34.56,37.57827754374769,17.28
595,Dallas Cowboys,13311.0,24,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,11,4,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Kemon Hall,99.4468436917102,159.39750484108484,61.14,60.96415260319807,30.57
596,Dallas Cowboys,68180.0,100,76,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,0.0,233,128,8,1,14,0,24,0,4,1,1,0,0.0,0,236,0,S,0,0,0,0,0,0,0,Malik Hooker,98.65985079643777,146.66393297744818,45.61,59.163820048854475,22.8
597,Dallas Cowboys,11270.0,17,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,29,16,1,0,0,0,3,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Troy Pride Jr.,99.4709643594026,159.80382643099668,62.85,61.05001166927207,31.42
598,Dallas Cowboys,16273.0,29,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,4,4.0,0,0.1,0,0.0,0,0,6,6.4,0.0,24,12,0,0,0,0,5,0,0,0,1,0,0.0,0,191,187,S,0,0,0,0,0,0,0,Juanyeh Thomas,99.404800479732,158.69161010174008,61.98,61.00847169310698,30.99
599,Dallas Cowboys,21937.0,83,60,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,13.0,242,131,17,18,6,0,14,0,6,0,8,0,0.0,0,5,0,S,0,0,0,0,0,0,0,Donovan Wilson,99.27131329050953,156.4699636025904,48.23,59.58213892564519,24.12
600,Dallas Cowboys,436319.0,34,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,76,89.4,0,0,307,355.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,K,0,0,0,0,0,0,0,Brandon Aubrey,94.01528833225312,88.88573053707246,43.2,58.508374188604606,21.6
601,Dallas Cowboys,41872.0,210,0,2,4,50.0,23,0,0,67.7,0,0.0,0,3,-5,-1.7,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,1.0,0.0,15,0,0,0,0,0,0,2,3,0,0,41794,47.0,5,-19,0,P,0,0,0,0,0,0,0,Bryan Anger,99.55983504843088,161.3093724023204,34.9,37.797388177480094,17.45
602,Dallas Cowboys,239999.0,158,144,0,0,0.0,0,0,0,0.0,0,0.0,0,58,341,5.9,2,2.2,1099,710,9532,13.4,60,60.3,0,0.0,2,0,376,1363.3,0.0,0,0,0,0,0,0,0,5,0,0,0,0,0.0,0,9934,61,WR,0,0,0,0,0,0,0,Brandin Cooks,95.48666169441223,104.37861516553056,33.65,34.77229142337036,16.82
603,Dallas Cowboys,183850.0,52,15,0,0,0.0,0,0,0,0.0,0,0.0,0,331,1464,4.4,4,28.2,71,56,393,7.0,5,7.6,0,0.0,0,0,54,235.7,0.0,2,4,0,0,0,0,0,3,0,0,0,0,0.0,0,2095,238,RB,0,0,0,0,0,0,0,Rico Dowdle,96.96993915949652,122.48357585071729,40.11,55.966310419103415,20.06
604,Dallas Cowboys,15299.0,48,23,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Chuma Edoga,99.38779819704416,158.40698783936867,49.26,59.70136430980341,24.63
605,Dallas Cowboys,23408.0,64,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1,0,8,0.0,9.0,68,67,8,17,1,0,7,0,2,0,1,0,0.0,0,24,0,LB,0,0,0,0,0,0,0,Chauncey Golston,99.23988788905278,155.9512446388547,45.9,59.223162780471014,22.95
606,Dallas Cowboys,66582.0,203,170,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,28.5,403,292,59,80,0,0,6,0,5,1,9,0,0.0,0,80,0,RDT,0,0,0,0,0,0,1,Linval Joseph,98.6773776813961,146.93674494058735,25.02,13.8321307155307,12.51
607,Dallas Cowboys,145687.0,147,142,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,18,0.0,21.5,729,445,65,39,11,2,60,0,7,1,8,0,0.0,0,150,0,MLB,0,0,0,0,0,0,0,Eric Kendricks,97.9291349414344,135.7053126266778,35.92,38.62931967746781,17.96
608,Dallas Cowboys,821151.0,12,5,81,143,56.6,1063,5,4,80.3,10,2.0,0,65,276,4.2,1,23.0,0,0,0,0.0,0,0.0,0,0.0,1,0,8,90.1,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0,271,0,QB,0,0,0,0,0,0,0,Trey Lance,88.72301353432088,48.72091164976669,39.85,55.253342261010104,19.92
609,Dallas Cowboys,105608.0,141,123,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,14,0.0,61.5,285,165,97,126,2,1,20,0,8,1,21,0,0.0,0,77,0,DE,0,0,0,0,0,0,0,DeMarcus Lawrence,98.4692835793882,143.72834786588317,34.61,37.5904417157958,17.3
610,Dallas Cowboys,54709.0,89,34,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,32.0,76,58,32,122,0,0,0,0,1,0,4,0,0.0,0,2,0,LOLB,0,0,0,0,0,0,0,Carl Lawson,98.92161611976898,150.78857918356536,50.43,59.816139316635784,25.22
611,Dallas Cowboys,54814.0,115,64,0,0,0.0,0,0,0,0.0,0,0.0,0,2,12,6.0,0,0.1,1,0,0,0.0,0,0.0,0,0.0,0,0,6,1.2,9.5,275,111,19,10,10,0,44,0,9,1,5,0,0.0,0,277,38,CB,0,0,0,0,0,0,0,Jourdan Lewis,98.79890780169671,148.84161258049517,36.08,38.682194686649524,18.04
612,Dallas Cowboys,15501.0,50,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,29,13,0,2,3,0,4,0,1,0,0,0,0.0,0,17,0,S,0,0,0,0,0,0,0,Israel Mukuamu,99.41113576080336,158.79778802947504,54.07,60.252017042518254,27.04
613,Dallas Cowboys,46992.0,61,40,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,166,36,5,0,10,0,27,1,2,0,0,0,0.0,0,73,0,CB,0,0,0,0,0,0,0,Amani Oruwariye,98.9667734504128,151.51110864608196,46.13,59.27540299317392,23.06
614,Dallas Cowboys,421062.0,38,14,330,544,60.7,3463,20,10,83.8,24,9.0,3,58,24,0.4,0,0.6,0,0,0,0.0,0,0.0,0,0.0,0,0,0,195.0,0.0,0,0,0,0,0,0,0,12,6,0,0,0,0.0,0,14,0,QB,0,0,0,0,0,0,0,Cooper Rush,93.71503562791555,85.99471397833857,40.66,57.09855230962,20.33
615,Dallas Cowboys,10947.0,114,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LS,0,0,0,0,0,0,0,Trent Sieg,99.46527544087655,159.70790615301848,36.95,39.09212476480988,18.48
616,Dallas Cowboys,27271.0,113,54,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,5.0,273,194,20,10,3,1,17,0,5,0,2,0,0.0,0,129,0,LB,0,0,0,0,0,0,0,Nick Vigil,99.21396686255284,155.52460798137406,37.42,39.27727378663367,18.71
617,Dallas Cowboys,16534.0,87,37,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,6.0,76,75,17,8,1,1,7,0,3,0,1,0,0.0,0,29,0,DE,0,0,0,0,0,0,0,Carlos Watkins,99.34996967762535,157.77546283829423,51.6,59.9502605123256,25.8
618,Dallas Cowboys,23596.0,31,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,66,35,3,0,0,0,4,0,0,0,2,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Markquese Bell,99.3142405696717,157.18117606239767,59.3,60.83020020848288,29.65
619,Dallas Cowboys,167919.0,50,2,0,0,0.0,0,0,0,0.0,0,0.0,0,30,219,7.3,1,4.4,72,44,556,12.6,5,11.1,0,0.0,0,0,48,119.5,0.0,1,0,0,0,0,0,0,7,1,0,0,0,0.0,0,3048,2273,WR,0,0,0,0,0,0,0,KaVontae Turpin,97.26910132553334,126.47203534384391,40.3,56.45170488664052,20.15
620,Denver Broncos,1915568.0,17,17,376,567,66.3,3775,29,12,93.3,24,10.0,3,92,430,4.7,4,25.3,1,1,2,2.0,1,0.1,0,0.0,0,0,30,316.2,0.0,0,0,0,0,0,0,0,3,2,0,0,0,0.0,0,430,0,QB,0,0,0,0,0,0,0,Bo Nix,74.3706336202279,4.852876543945344,39.3,51.63238988619845,19.65
621,Denver Broncos,237396.0,19,4,117,197,59.4,1422,8,8,78.3,19,1.0,0,36,102,2.8,0,5.4,0,0,0,0.0,0,0.0,0,0.0,0,0,0,81.0,0.0,2,0,0,0,0,0,0,4,2,0,0,0,0.0,0,101,0,QB,0,0,0,0,0,0,0,Jarrett Stidham,96.28407643336338,113.77764729225945,48.59,59.61070320448234,24.3
622,Denver Broncos,46082.0,4,0,0,0,0.0,0,0,0,0.0,0,0.0,0,12,86,7.2,0,21.5,4,4,22,5.5,1,5.5,0,0.0,0,0,6,14.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,108,0,RB,0,0,0,0,0,0,0,Tyler Badie,98.94504683095168,151.16306960389477,50.39,59.813118349952674,25.2
623,Denver Broncos,110625.0,13,1,0,0,0.0,0,0,0,0.0,0,0.0,0,76,310,4.1,2,23.8,5,5,27,5.4,0,2.1,0,0.0,0,0,12,43.7,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,337,0,RB,0,0,0,0,0,0,0,Audric Estime,98.09656556357734,138.1460391168108,45.74,59.19494590346616,22.87
624,Denver Broncos,64252.0,33,8,0,0,0.0,0,0,0,0.0,0,0.0,0,189,906,4.8,2,27.5,63,55,236,4.3,4,7.2,0,0.0,0,0,36,148.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1142,0,RB,0,0,0,0,0,0,0,Jaleel McLaughlin,98.59547970204424,145.66606779460977,42.37,58.16058220861838,21.18
625,Denver Broncos,21995.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,4,10,2.5,0,5.0,2,1,13,13.0,0,6.5,0,0.0,0,0,0,2.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,23,0,RB,0,0,0,0,0,0,0,Blake Watson,99.30090697138318,156.95994012349215,69.18,61.27641315557231,34.59
626,Denver Broncos,9520.0,12,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,21,10,89,8.9,0,7.4,0,0.0,0,0,0,8.9,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,177,88,WR,0,0,0,0,0,0,0,Michael Bandy,99.46341306762632,159.67651672078662,63.35,61.0706173855966,31.68
627,Denver Broncos,123283.0,16,6,0,0,0.0,0,0,0,0.0,0,0.0,0,2,8,4.0,0,0.5,53,28,263,9.4,2,16.4,0,0.0,0,0,12,39.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,271,0,WR,0,0,0,0,0,0,0,Troy Franklin,97.94273857977096,135.90209851488098,44.78,58.97500134189285,22.39
628,Denver Broncos,149623.0,33,9,0,0,0.0,0,0,0,0.0,0,0.0,0,22,72,3.3,0,2.2,85,61,880,14.4,7,26.7,0,0.0,0,0,48,139.2,0.0,1,0,0,0,0,0,0,3,1,0,0,0,0.0,0,2263,1311,WR,0,0,0,0,0,0,0,Marvin Mims,97.49368887368716,129.54565555558372,45.18,59.0688213872816,22.59
629,Denver Broncos,38844.0,10,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,18,12,246,20.5,4,24.6,0,0.0,0,0,24,48.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,246,0,WR,0,0,0,0,0,0,0,A.T. Perry,99.03975718678304,152.6857881409529,52.38,60.0568563259863,26.19
630,Denver Broncos,154899.0,98,82,4,4,100.0,84,1,0,158.3,0,0.0,0,5,21,4.2,0,0.2,646,379,5340,14.1,32,54.5,0,0.0,1,0,194,729.4,0.0,5,0,0,0,0,0,0,6,1,0,0,0,0.0,0,5363,0,WR,0,0,0,0,0,0,0,Courtland Sutton,96.73720715986148,119.46224497517832,40.32,56.484587238676276,20.16
631,Denver Broncos,76135.0,13,7,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,55,41,475,11.6,3,36.5,0,0.0,0,0,18,65.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,475,0,WR,0,0,0,0,0,0,0,Devaughn Vele,98.53760294049196,144.7743437498479,57.85,60.67556309028538,28.92
632,Denver Broncos,11520.0,27,11,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,20,18,137,7.6,3,5.1,0,0.0,0,0,18,31.7,0.0,2,4,0,0,0,0,0,0,0,0,0,0,0.0,0,137,0,TE,0,0,0,0,0,0,0,Nate Adkins,99.420371937018,158.95270489657332,52.21,60.030100190987376,26.1
633,Denver Broncos,21403.0,21,4,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,37,27,247,9.1,1,11.8,0,0.0,0,0,6,30.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,247,0,TE,0,0,0,0,0,0,0,Lucas Krull,99.29371716738932,156.84076662762703,53.71,60.21188771799204,26.86
634,Denver Broncos,25367.0,77,54,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,138,95,1033,10.9,9,13.4,0,0.0,0,0,54,155.3,0.0,2,0,0,0,0,0,0,1,2,0,0,0,0.0,0,1035,0,TE,0,0,0,0,0,0,0,Adam Trautman,99.05070151102429,152.8626783431334,44.25,58.86991638665598,22.12
635,Denver Broncos,55008.0,116,116,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Garett Bolles,98.74748493623017,148.03278246115514,37.45,39.289075108392616,18.73
636,Denver Broncos,13367.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OT,0,0,0,0,0,0,0,Frank Crum,99.45869520523956,159.59702550862897,70.5,61.303304569054355,35.25
637,Denver Broncos,24118.0,17,4,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,C,0,0,0,0,0,0,0,Alex Forsyth,99.31055614586934,157.12001325804505,68.32,61.25428956574979,34.16
638,Denver Broncos,79072.0,98,98,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Mike McGlinchey,98.45834123702248,143.56147930934884,45.23,59.07436433228918,22.62
639,Denver Broncos,43385.0,62,56,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,2,0,0,0,0.0,0,10,0,OL,0,0,0,0,0,0,0,Quinn Meinerz,98.96037728977473,151.4085699033543,52.41,60.05929526842279,26.2
640,Denver Broncos,8637.0,14,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Alex Palczewski,99.51281580725131,160.51115929819892,59.07,60.79842656108569,29.54
641,Denver Broncos,16598.0,60,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Matt Peart,99.3891379896164,158.42939872611163,45.7,59.182787516815694,22.85
642,Denver Broncos,18076.0,81,70,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,RG,0,0,0,0,0,0,0,Ben Powers,99.273700801562,156.5094393846136,48.81,59.64993665656601,24.4
643,Denver Broncos,14000.0,48,27,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OG,0,0,0,0,0,0,0,Calvin Throckmorton,99.39879476572418,158.59101773586383,54.03,60.246969634214516,27.02
644,Denver Broncos,10747.0,36,14,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,-1,0,C,0,0,0,0,0,0,0,Luke Wattenberg,99.45089383425226,159.4656625453286,60.81,60.943379577453456,30.4
645,Denver Broncos,43333.0,78,68,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,8,0.0,25.0,138,121,44,107,1,0,17,0,3,1,1,0,0.0,0,52,0,DT,0,0,0,0,0,0,0,Zach Allen,99.07653997056735,153.2810673570647,51.48,59.93082670575044,25.74
646,Denver Broncos,33810.0,98,68,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,26.5,80,95,29,79,1,0,7,0,3,0,2,0,0.0,0,32,0,LDE,0,0,0,0,0,0,0,John Franklin-Myers,99.1126412158752,153.86744979668808,49.43,59.71716752309865,24.72
647,Denver Broncos,7889.0,34,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,18,22,2,2,0,0,2,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Matt Henningsen,99.52425901981604,160.70507737821424,57.26,60.592806975023294,28.63
648,Denver Broncos,11890.0,4,0,0,0,0.0,0,0,0,0.0,0,0.0,0,1,-1,-1.0,0,-0.3,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,254,255,WR,0,0,0,0,0,0,0,Jermaine Jackson,99.48019061521283,159.959505453095,74.77,61.378895506609844,37.38
649,Denver Broncos,19870.0,109,94,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,12.0,165,83,32,20,0,0,12,0,3,0,6,0,0.0,0,14,0,DT,0,0,0,0,0,0,0,D.J. Jones,99.25360656752292,156.1774896061577,38.49,39.76239179324412,19.24
650,Denver Broncos,16553.0,58,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.5,56,77,12,15,1,0,6,0,1,0,1,0,0.0,0,5,0,DT,0,0,0,0,0,0,0,Malcolm Roach,99.40068304573342,158.62263886370187,45.0,59.04057903627473,22.5
651,Denver Broncos,12813.0,12,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,14,14,0,3,0,0,1,0,0,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Eyioma Uwazurike,99.46554806580394,159.7125016095068,64.16,61.11433199941512,32.08
652,Denver Broncos,5194.0,10,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Levelle Bailey,99.56332100660646,161.36870067688844,68.5,61.26088183011707,34.25
653,Denver Broncos,72509.0,47,20,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,23.0,62,30,30,47,1,1,6,0,1,1,4,0,0.0,0,121,0,OLB,0,0,0,0,0,0,0,Nik Bonitto,98.68894642813336,147.1170785854027,50.55,59.82046443120468,25.28
654,Denver Broncos,29338.0,64,48,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,23.5,122,94,25,47,1,0,3,0,3,1,2,0,0.0,0,39,0,OLB,0,0,0,0,0,0,0,Jonathon Cooper,99.18466936886242,155.04372720035042,55.17,60.369809507740875,27.58
655,Denver Broncos,69168.0,17,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,5.0,24,14,7,6,0,0,2,0,0,0,0,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Jonah Elliss,98.73854189933314,147.89254153493323,60.85,60.94715904474591,30.42
656,Denver Broncos,4308.0,8,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Andrew Farmer,99.57521555794324,161.57129236248662,74.31,61.3733278057851,37.16
